Date,ABEV,AC,AMXB,AXIA3,BAP,BBAS3,BBD,BIMBOA,BSAC,CEMEXCPO,CENCOSUD,CIB,FALABELLA,FEMSAUBD,GCARSOA1,GFNORTEO,GGB,GMEXICOB,ISA,ITSA4,ITUB,PAC,PBR,PBR-A,RENT3,SBSP3,SCCO,SQM,VALE,VIV,WALMEX,WEGE3,Median,label_ABEV,label_AC,label_AMXB,label_AXIA3,label_BAP,label_BBAS3,label_BBD,label_BIMBOA,label_BSAC,label_CEMEXCPO,label_CENCOSUD,label_CIB,label_FALABELLA,label_FEMSAUBD,label_GCARSOA1,label_GFNORTEO,label_GGB,label_GMEXICOB,label_ISA,label_ITSA4,label_ITUB,label_PAC,label_PBR,label_PBR-A,label_RENT3,label_SBSP3,label_SCCO,label_SQM,label_VALE,label_VIV,label_WALMEX,label_WEGE3
2014-02-26,0.00854725284241864,-0.011313891053289504,0.0,-0.008385696640684226,-0.015586741879798582,-0.014654596382704943,-0.00523033512918214,-0.014121021977594794,0.0004695695809626699,0.018086416890287893,-0.007122598327190088,-0.0010438116878506154,0.022889269098128828,-0.007037297613723514,-0.0026724871579798526,-0.031095968529286644,-0.009345969403061538,-0.016159329254990862,-0.005354514025862733,-0.01425208755712859,-0.006060943988145384,-0.009271465601255247,-0.02294806654407,-0.03316760490291548,-0.008165560814619943,-0.009672816326658729,0.001966770672066742,0.07882839476285652,0.0007191830227570861,0.02257757366151214,-0.011624019996432255,0.04132732819875429,-0.007079947970456801,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
2014-02-27,0.021186300876181452,-0.004148063302453653,0.0,0.05708226880433398,-0.00038812614297500936,0.04051309121025115,0.038562850143639915,0.0029231068085020517,0.011731615154980002,0.0028652780648419363,-0.008515337960351532,0.030708610757372856,-0.011285598403824482,0.023033423927396823,0.013845144386952501,0.019135036279777973,0.007861914551691163,0.0019324787744041672,0.02288004656698983,0.024096592475921774,0.03125011500100472,0.025210001500010737,0.04065045202732431,0.042881935705905594,0.0015832105486170978,0.0390699665963965,0.0042524331936781845,0.05949893122508265,0.030193981835124672,0.019923931161528463,0.005702113952920529,0.000997901508023702,0.019529483720653218,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0
2014-02-28,-0.004149495756166965,-0.002154400145220614,0.0,0.0,0.008618706779150331,0.020206770057961343,-0.008439649149757145,0.012824209196036662,0.000927646421580608,-0.009142945431710237,0.00023566495523863473,0.023510094562029016,0.012808188132771292,-0.01723226140479195,0.014243741706835955,0.022341150102423546,-0.0249611001804404,-0.018081278761867936,0.0,-0.0035285717347154355,-0.01552095410619081,-0.0013039980023860087,-0.027777676789872086,-0.04111868682132225,-0.014859292711467131,-0.037600900663479764,-0.0061890248570328765,0.011494441447857051,-0.011165201925686041,-0.015311256764599768,-0.004606764232937488,0.016617319921946816,-0.002841485939968025,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2014-03-03,-0.016666415369409604,-0.03195651755821605,-0.03386009297403991,0.0,-0.005850591755892198,0.0,-0.03148884293328569,-0.008345147930255092,-0.009267950436623762,-0.026528173916919195,-0.012820785400719847,-0.004554449133490235,-0.008946974193121071,-0.005286967251505459,-0.03981460510954382,-0.009415192497252645,-0.025600186831567173,-0.00319117404856184,-0.023684269184560125,0.0,-0.031095181744922762,-0.0009325899190593123,-0.02232159985102078,-0.02229844615307175,0.0,0.0,-0.0052443292819407406,-0.012013229694379124,-0.017642911148174067,-0.009651794167033878,0.0014240580069062592,0.0,-0.009341571466938203,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
2014-03-04,0.014124059587449445,0.034200786899576174,0.0,0.0,0.005575275930346235,0.0,0.015817074339667947,0.042658037742800525,0.014032015440764267,0.021919423867328147,0.01912337453985047,0.022479157681350115,0.013107682054748881,0.013641452146906152,0.00256338124498412,0.020534870756557133,0.022988585776317905,0.015516845414242697,0.017520405941915396,0.0,0.018604611268977722,0.02035108387901574,0.012785280404340904,0.014912354278870055,0.0,0.0,-0.0016472709448492884,0.0364772710663408,0.007183940057531313,0.02815413737827277,0.01173125359978,0.0,0.014078037514106856,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
2014-03-05,0.006963882990415504,-0.0030193693595458315,-0.01090349477756003,-0.01999975363926909,0.005467316336482453,0.0,0.010380840974201888,-0.006957907182835843,-0.0018449403730336211,-0.00579713225808709,0.0012856775203842208,0.0007779355545829425,0.011074505249093702,-0.004281900915853787,-0.013385835135517943,-0.018052190654003097,0.0032103867469495118,0.014310023597660537,0.02648989162680504,-0.018333307463836213,0.00608838668412881,0.004574639825097204,-0.006311638153491561,-0.008642802964943463,-0.015404490362455392,-0.00046510544423750133,0.012211242057594163,0.04629030037969617,-0.019258105952915994,-0.004739522446432942,0.008784343631368818,-0.009480812671414762,-0.0011550229086355612,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
2014-03-06,0.002766226950525086,0.024661012746432398,0.0,0.0,0.016236539441462083,-0.02173866981986583,0.03418762682082033,0.005044804266734149,0.02356711400451772,-0.0005830664300569,0.03024129880710502,0.03635314972913428,0.021291849196112267,-0.005880521508238035,0.008536945898125925,-0.018735289833846647,0.006430955168405417,-0.0026300122076061694,0.014193735948946795,0.02168675234339945,0.024206081174330096,-0.03132983510808385,0.014518734838312675,0.013949243258129185,0.005867104945705526,0.0004653218679715465,0.011085915429713822,0.0030304785331580764,-0.0007274149140064079,0.017989696975243552,0.01428117197251444,0.007261315873311025,0.007899130885718475,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0
2014-03-07,-0.013793083506883685,0.008163400253306197,0.018897695423998107,-0.04693898664492013,-0.02306143014711093,-0.01827203695821311,-0.02236968431474229,-0.02955952668960049,-0.012189408829173742,-0.002917168382571722,-0.02691672144683188,-0.027574618487146263,-0.00817322708904955,-0.012624478153752228,-0.009068986277536384,-0.00262533017237665,-0.038338539062397814,-0.033805135745342385,0.0,-0.021226420224846332,-0.027326754845606538,-0.007145607457950343,-0.02504458828743139,-0.024935279130545385,-0.023006807587524714,-0.02604645951752327,-0.06481764949347002,-0.018731147771481327,-0.050946061072350224,-0.0015589668312114835,0.0030900949456027504,-0.007864501518060507,-0.01997878399816383,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
2014-03-10,-0.013986412331833509,0.001535524571565583,0.0007726061778916549,-0.008565045307848407,-0.004088344490055351,-0.009054155147490417,-0.026271990244271626,-0.0025860607840191285,-0.013254315227214097,-0.012873039543946918,-0.005881591110249107,-0.0017362142551672344,-0.021563478165493977,-0.012964953546915736,-0.0013726272013707685,-0.028236115197908584,-0.03156182029222154,-0.032010184307696865,-0.001272261614748471,-0.006023829760753108,-0.017464393565369662,0.007954450803398183,-0.02018344647541248,-0.02645504337475224,-0.003648767695806243,-0.009551038080088614,-0.03517281912261627,-0.015086175459584461,-0.017638065230110023,0.0010408955233873751,0.006162349122859956,-0.013209480609670199,-0.011212038812017766,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0
2014-03-11,-0.008510140751048167,0.017284745920539635,0.003861104115337355,0.015118702093960268,-0.013787752821884491,0.022842796285317712,-0.00783190585516691,-0.010083655592811214,-0.017137364736432237,-0.0071129954058050116,-0.006970772212760767,-0.004444690219607805,-0.01355239873309022,0.0019930063645900997,-0.010081041644876554,0.006032714317770305,-0.0017147571298625763,-0.02435231996839038,0.0,0.01090896290649801,0.0007734708327906681,-0.009019274382108478,-0.013108972895950366,0.0009054605799201365,0.010319557336700091,0.019286280156374014,-0.019299239216256092,-0.011566147511023028,-0.021077426091663076,0.020614062905411235,-0.0006805339513031861,0.001673004628687469,-0.003079723674735191,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
2014-03-12,0.011445139058626985,0.02041661252028426,0.02692314243733862,0.05319139897671321,-0.0002356725481358346,-0.029511013435892353,0.01228049857672242,-0.000873058903314905,0.0,-0.007164368250648034,-0.0030085871074817527,0.01164626356311893,-0.009968169504260604,-0.008769591822683331,-0.008486205651595302,0.0024478156539380347,0.01718214377504057,0.005779751092372498,0.022929773972747647,-0.007193950448598163,-0.0038612747887687426,-0.017633445783376667,0.014231677900821582,0.018099565487103453,-0.0016472381302826689,-0.002838235866498451,0.009839842075477279,-0.024983989587804345,0.020733814549768637,-0.02238402080784041,-0.002383391605267682,0.009021017363005424,-0.0001178362740679173,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
2014-03-13,-0.016973498096447437,-0.010339935156750135,-0.017228499393033947,0.022222164491640495,-0.013669726653864234,-0.006233933008759296,-0.019930966549876028,-0.043984953571876595,-0.013666475746726192,-0.012026591936449504,-0.0021893482526156305,-0.008442261190825584,0.016569034037355657,-0.00018237037377721865,-0.033146859677413376,-0.005616059882864843,-0.0016893581839362293,-0.03631094687301639,0.0,-0.010870199678358006,-0.017829837345836763,0.000386008982298236,-0.014031979291237673,-0.017777795120110684,0.00495034367004954,-0.018500841424868852,-0.002527016954210426,-0.012650211328194882,-0.029687497795899742,-0.01064918404142201,-0.013310080321800699,-0.013575811653799952,-0.012338401632322193,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
2014-03-14,-0.002877672266599185,0.010447966452387769,0.0,-0.033596782961165306,0.008124479815531327,-0.015159525549589992,-0.014146830729244941,-0.008835957064591726,0.001433353456316011,-0.02921485479447372,-0.022058834099394797,0.011029957339824259,0.023038485218644267,0.0033752685740400246,0.015129675519423236,-0.01068113571768503,0.020304167280580154,0.014908974448690326,0.01494424349428325,-0.021977517052953144,-0.02604626584564007,0.02681833562568592,-0.01612883229638329,-0.017194578576552932,0.018062343633781897,-0.029966289879372443,0.007960193184974207,-0.0016425116271781004,0.0056360614204642445,-0.005382664239481527,-0.0034596677670101217,0.0070488967541104675,-0.0008212558135890502,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
2014-03-17,0.01875901361442689,0.0,0.0,0.016360032974321426,0.003634415207328434,-0.007431069449384764,0.02511275274386282,0.0,0.016221335479311483,0.0,-0.004244556066371419,0.005932548816871552,-0.010312626575353923,0.0,0.0,0.0,-0.004974966271380277,0.0,0.004907859288702854,0.011235427922459573,0.025932977175794125,0.018414330948338886,-0.00964329384578777,-0.016574321045715545,0.0016130313485729353,0.0079720820101985,-0.006819814741064523,0.018756159742178813,0.003202678201591924,0.0032468180736564545,0.0,0.029333939099409845,0.0008065156742864676,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
2014-03-18,0.008498826005673754,0.007385342343212864,0.0030488592615558474,0.04828952703634348,0.005510269556791236,0.013369169454721996,0.017497483104931266,0.02858900281408583,0.013145663462722279,0.031348060682105494,-0.009073164244528975,0.0030443122181673665,0.007719459606466472,0.018365398373397124,0.056445155094685395,0.03127301662339255,0.015000100117609216,0.019497953715982952,0.0,0.016050315441022978,0.022116357379568186,-0.010885717311688414,0.028237572651722553,0.030898836496445536,0.009339401249700785,0.03657932954204224,0.0065047177543478,-0.008720881813328751,0.01675966193658751,0.03398043931121997,0.029156736802232297,0.023315791827546617,0.016404988688805244,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1
2014-03-19,-0.0014048495701591834,-0.02172740453281541,-0.005319285953478747,0.061420522023253765,-0.012134892566423083,0.04591012197359512,0.004299213427502835,0.021817265334198144,-0.004170456586107374,-0.004255214983943878,-0.016591977453590534,-0.00531135620550649,-0.014476655593051335,0.00919551597282231,0.01455838377560581,-0.01829127789273788,0.0,-0.008121814798137006,-0.0048838898445642265,0.003644665130380975,0.001545941056483091,-0.003916977322343196,0.032197201952512744,0.03178917697962946,0.014677964729839621,0.010968119713305136,-0.02692969602356743,-0.022482814200129764,-0.00784907800907586,-0.006781414255598417,0.006745565365284589,-0.001898604269293891,-0.0029077907958185434,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
2014-03-20,0.0070325502247921,0.02834153240202064,0.013751102189174302,0.04339938868791138,0.01252167468697074,0.05449052033826085,0.03767169480363375,0.01959631360600067,0.030711708560006823,0.01770449741970137,0.025307906784484135,0.02498598062152113,0.0030835874832557675,0.04564722427115364,0.01286954075010649,0.004045292014727586,0.0016423639410669821,0.030903639083214918,-0.0012271986633843879,0.03268790888041284,0.03549358650478074,0.0037451539371453624,0.06146781771422405,0.05369707040142746,0.0031447096729622093,-0.07499985937777476,0.0007380832857555308,0.00566653101513892,0.013449137672937539,0.036764834128593105,0.016750186436050862,0.000633941621463574,0.017227341927876116,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
2014-03-21,-0.0013966877680809953,0.008215163749323962,0.0,-0.0034660680976987823,-0.0096272203920158,-0.011005139610568815,-0.004125591130816786,0.024383086773745344,-0.004062973526345104,0.027594459639418423,-0.018771426099193023,0.00595452688347109,-0.009157914718918247,-0.008882949185638589,0.0014603648746689402,0.028689938077610222,0.024589449477632197,0.0015374281314506355,0.0,-0.004689962544682791,-0.0037251688302893937,0.03246276202522158,0.0017282629415380502,-0.0025063717633837523,-0.011598285652101858,0.014788026415690991,0.01069359679108195,-0.0016574245086667938,0.01795475232276944,0.0050653705264442905,-0.010873152003658126,0.012357709092291946,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1
2014-03-24,0.0013986412331834508,-0.00039435715214553024,0.0,0.02956552117766309,-0.004979184214621957,0.005805875662818982,0.03728239896689156,-0.01736194501780186,0.012239299529188008,-0.011675485085283821,0.04726711761404445,-0.010729447005913273,0.013615761326838172,-0.00281713571444131,-0.014000185014325761,-0.016496745765034015,-0.0031996074144216013,-0.016628578521499793,0.019656182772593844,0.03769202580484632,0.03739678656470957,0.007408873934071414,0.03278684733263293,0.03517617339097612,0.01680871631078462,-0.0015070748195662453,0.0,-0.007303918914494112,0.006134784437086482,0.0005043342661876782,0.0019986597257293237,0.0015653201975514008,0.0014819807153674258,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
2014-03-25,0.006983125142471236,0.008940392797896601,-0.018839663694641184,-0.018581313597166194,0.019062910777684294,0.002404674312050936,0.0,-0.0028498625571025116,0.02597393791687863,0.009450702506926367,0.048336258473174576,0.0028054264396619732,0.010138873033512796,0.010015737132653912,0.019523653125130158,0.00446497889096098,0.008025531122769491,0.014828232841605171,0.03373475508327184,0.005674756531425906,0.01081479121601503,0.00878924084839161,0.01670839327224871,0.016181242766510895,-0.004054603240497223,-0.006039455708243269,0.02152462821558454,0.012374616476464206,0.015243972039765241,0.008060250795675516,0.023936270491584866,-0.012188103598591571,0.009195547652411484,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
2014-03-26,-0.004160902634463004,0.005212511969540534,-0.02688157762815102,-0.0034423211425850253,0.014730980110747138,0.012956633040885457,0.02076592593798554,-0.006859217965496822,0.004364997536275617,-0.015213493421428748,0.005600950591552634,0.005779931722472487,-0.011404619825215456,0.011017540381095703,-0.004642312926486203,0.012614014679116936,-0.02229309911809596,-0.009740911886276127,0.0023310957591393677,-0.0011283448214159941,0.009985782691623424,0.015291351142347587,-0.013968329569599036,-0.011942722585774446,-0.010335695368978604,-0.005569576317669189,-0.030714447856863836,-0.011562577559879328,-0.008258119972984534,0.003998335193061919,0.019480441415310468,0.001063396948604689,-0.0022853329820005097,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
2014-03-27,0.03760469703396807,0.012185798881755305,0.0,0.09844549955381643,0.02027824353668417,0.06631820641576702,0.05633880154658155,-0.004028845207299292,0.0,-0.004159344047800273,-0.0015751787315529953,0.023917966618266506,0.002745670563978342,0.023137193415880164,-0.0005831074537884229,0.005813511225891466,0.04397424082208401,0.02070927025095659,0.0,0.03163851511503202,0.03460455986991606,0.004728603007063015,0.07666648704068324,0.09911380109231538,0.0332284174009545,0.03207733575043692,0.017685906871829582,0.02707225479789499,0.033308019947859036,0.04230933449496477,-0.013375650748176482,0.001267693577049478,0.021923231833418377,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
2014-03-28,0.001342219423531077,-0.009221314996223917,-0.011049900783600797,-0.00943390905541408,0.015056538082942827,-0.012882598813414359,0.005185446265337568,0.02080339873992898,0.007388034634736584,-0.01610960842807274,0.00580381212140435,0.005835175597799447,-0.002377297593672445,-0.00335934274126537,0.0026251946264981285,0.01415403031352791,-0.0015597541754927002,0.02586843049509513,0.012790864422431492,-0.00657170332153878,-0.002048279061530933,0.019871016620413906,0.02012403340604707,0.01906156839506301,0.011638404540438296,0.015293348017206387,0.05105018584338428,0.006508043336193481,0.002197920880606219,0.005253555795086351,-0.002259716966473757,0.0,0.005219501030211959,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0
2014-03-31,-0.006702603231480753,0.008014242950085126,0.03751007722508959,0.04761920620761906,0.022917951227912514,0.02610304791661755,0.007369287423422133,-0.0025472034944770128,0.011216520517095097,0.0006062623843079429,0.016806575812522873,0.023930441271194258,0.031702320007660933,-0.0002466962537933659,-0.000872688598713034,0.021516783451279053,0.001562190809130115,0.01928331023559693,0.009184919029875616,0.019845993768113468,0.016415758864431584,-0.00034152159513411995,-0.002276292908569344,-0.0021582268048117026,0.003027479769426078,0.025267409115666828,0.0027562596465477984,0.026188023714364794,0.010964804333685407,0.009026066056281312,0.0022648348522156247,0.003164410606551815,0.009105492543078464,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0
2014-04-01,0.012145894204594443,-0.02013327952699484,0.007692191222509193,0.022727242429080752,-0.003843066246569826,-0.0008773839668623218,0.013166633752453638,0.0036885507878912094,0.0,0.003636284610743834,-0.007713285210715459,-0.004426393071249812,0.010311130715946026,-0.0037003372602328888,0.00043675735603110333,-0.024593208107257403,-0.028081151518202563,-0.010429358597607297,0.0,0.012972664734027806,0.00915611585067655,-0.0029070082775345396,0.005323213098535007,0.004325652038550398,-0.017035076889191925,0.01943122991631907,0.017175724041467832,-0.010081809222023397,-0.0028922913496827185,-0.01694969293205184,-0.011943250244902281,0.0,0.0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
2014-04-02,0.010666770485347365,-0.01675183050598461,0.007633681775253809,0.044444286242416364,0.002256351390277578,0.04170322591514242,0.028827431093096045,0.0025448219755663803,-0.001279636531242967,0.032004920416385474,0.0022763400506511378,-0.01227104479368435,0.009389576390188337,0.004126784663579741,-0.004074643646620579,0.00957186117203368,0.020866715605196706,0.023529694302405035,0.011376534678242844,0.03308415435199619,0.031354667474198905,0.011831304820631106,0.03706505908489044,0.043790356916907136,0.0012309283244265057,0.007903275164366397,0.010469653656249633,-0.018459703748624934,0.039884228470544514,-0.005746827726978099,-0.004247072178605427,0.01766557663163537,0.010020757414141657,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
2014-04-03,-0.0030573908230272506,0.005590599088443726,-0.007575850146061769,0.03829775141857561,0.002178995926328975,-0.015591915861506656,-0.013342270038984472,-0.001128112674767645,-0.014951146969629181,-0.0023404538774818295,-0.00598295898382184,0.016564788687146503,0.008635043530105246,-0.01561728139203511,-0.000730310273543977,-0.019193026475997743,-0.01257870815664186,-0.005507932694025053,0.021372178199907665,-0.0030991557795116975,-0.018758767926564057,-0.006608902993857746,-0.009497830674114693,-0.01727794012026662,0.011063093194001672,0.013376544106230348,0.004344715447154535,0.004215475960437587,0.003486542817231486,-0.022639553722506034,-0.012467174591428654,0.0027894181792904593,-0.003078273301269474,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
2014-04-04,-0.0013331530168581018,0.0059561864432760014,0.030534727101015458,-0.019125669418308733,0.02014473452598753,0.008989496197671976,0.006405253381309706,-0.0022584623575813145,0.007372094750129898,0.03401755578832599,-0.02101117807079733,0.0015939339078909764,-0.008601270135101924,-0.011857155701141653,0.0030703274122181323,-0.0009432688125010635,-0.00636919714629236,-0.01661440666911429,-0.007709325687969892,-0.012435598555756044,0.003296665453607961,0.0010234397670434436,0.012937335396569605,0.01780404867276575,0.015197691213553188,0.00364116627736788,0.0029950673347167722,-0.012915742805329034,0.0062540166143443265,0.012321871423401465,0.020930295406582866,0.007728794649928705,0.0031834964329130466,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1
2014-04-07,0.006675357882695243,0.007894752578947006,-0.007407698413188557,0.030640969433122,-0.0024860785711283695,0.056427441898742714,0.05162696088064478,0.013865228343922675,0.02023251768355072,-0.023255844568559114,0.025731577900789393,0.0014145668914151699,0.014500343539222804,0.0038027607956057086,0.017638503904032543,0.010265835728614947,-0.0016026451919848306,0.008570129873824994,-0.004439407210391488,0.01574012685986559,0.03810713003531663,-0.005793942031670829,0.06836979987348535,0.08090403209105523,0.033233289335301563,-0.06394548184279691,0.005972048722032053,-0.02224402971549766,0.034530770412843026,0.015092020429705144,0.015945282317133325,-0.013803951284935612,0.012065532036268811,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0
2014-04-08,0.0026524568954813255,-0.0022192874133034612,-0.0074625739019946735,-0.013513617334658723,-0.0012817995506629876,-0.028513702663469087,-0.011432523609748668,0.011163832129311713,0.01898739664584892,0.004065008325311759,0.0,0.005297495950269182,0.0,0.025422773413075195,-0.008881170685262285,0.0021021139329109317,0.01605162005553229,0.009710891958750079,0.0,-0.019627805111668728,-0.014556909991519484,-0.0037708897159000054,-0.021096900191557855,-0.023600790258529014,-0.014777930616945656,0.009888854893333798,0.009564887333848526,0.017062481561417986,0.006007838394861853,0.0043162161872369875,0.03715592723260097,0.01648526098204517,0.0010510569664554659,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2014-04-09,0.003968405691662014,0.017532364115563137,-0.03157904257017119,-0.06575341754519737,0.008484881715506765,-0.03224528677365024,-0.006803042027002548,0.0030362088606536997,-0.008695676836203092,-0.002313448087356562,0.02786109162484851,-0.01615996532336017,0.009667991314823432,-0.0037761250626696663,-0.0164764639650421,-0.01468537061787123,-0.025276637975785943,0.008896515530787852,0.00668866350242614,-0.015806904907651464,-0.006422357575849635,-0.010495496701541707,-0.0064658906914650816,-0.005524745430469324,-0.02323582941785629,0.01695764943719147,0.002940077292930221,0.020394772414275675,-0.005308400902637511,0.001433108326550192,0.013279491424652345,0.009792347121977851,-0.004542262982653589,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1
2014-04-10,0.006587507193215547,0.0016714957450787438,0.011645945924147139,0.02639280996144744,-0.0062220522056125604,0.0017089556188296662,0.0006852516047071155,-0.023940537564272613,0.009607454490232259,-0.015072449689658929,0.024838170297092788,0.013926137431639063,-0.0018166015110239186,-0.004862010012860685,0.006906606677903548,-0.012065332983979937,-0.0016209080319553593,-0.012869524110972752,0.0022152098507051132,0.010707522622921406,0.007110280769613286,0.006955006600230407,-0.009399776738307053,-0.013194532102270506,0.00843129794915165,0.02501224357013676,0.0016286856192062604,-0.010315711581494136,-0.01200801540501839,-0.014306641479116866,-0.01828676977039767,0.021211566528058334,0.001650090682142502,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
2014-04-11,0.020942494942993273,0.0019258307051557289,0.0,0.012857167443489415,-0.0070428883807001075,0.016205112605671257,0.019849428769756594,0.014378277542229423,-0.010757166628173942,-0.01177162446122626,-0.012697800955941974,-0.0008808731037892592,-0.017801094768086667,-0.0013249589266155493,-0.004961964037620614,0.0021553176077488967,-0.017857001819943985,-0.0009658865900988856,-0.005525315886432014,0.019067233560546404,0.018614143876557687,0.0039721124079441505,0.024087569821958255,0.02674172114354656,0.015228879558678132,-0.055502450115645474,-0.02276432769524861,0.020520917122870186,-0.003376112049398139,0.013062464002251417,-0.0037258973490931213,0.012166006550697439,0.0009629153525778644,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
2014-04-14,-0.0038461098779662972,0.023446494194676593,0.005372147351466294,0.023977488880280395,0.013971230008716029,-0.015107496252359631,-0.010066910626334136,-0.0008338105491277892,0.02551233370907746,-0.0035735469609990966,0.023373791448156434,0.00299643363488733,0.006826997138104085,0.0024876367887489703,0.020387306449398457,0.017323752974319984,0.00330554220517576,-0.030690761662333088,0.010000167522758119,-0.010395317932148096,-0.013863095325916008,0.006363640018632211,-0.010691187779835909,-0.014393432754111757,0.013528891129038323,0.021276387334046465,0.009317666234605948,-0.004468448813438997,0.00542010685357619,-0.0014322791014226288,0.019320888306761708,-0.017883308351352767,0.004338844778321027,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
2014-04-15,-0.00900912876466986,0.01852772434034322,0.0,-0.008264322586858164,-0.018866508429417173,-0.012782220757669549,-0.015593225270569833,-0.012239181505656505,-0.0034044519496153614,-0.004184205769449778,-0.014392331828390836,-0.023018860372093664,-0.008740551038638023,0.0,-0.0002875305564271624,-0.001644154100729378,-0.024711236460669195,0.0034902695338079326,0.0,-0.024159168160167388,-0.03003123678669184,-0.012647485221942811,-0.03962533776488497,-0.042420017802829335,-0.020603420162857433,-0.02777767391790975,-0.03362948615657391,-0.005129691013668336,-0.03692917655303829,-0.008130484693228746,-0.00519706202790593,-0.0029853657605370953,-0.010624155135163182,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
